nlc,station,note,entry_weekday,entry_saturday,entry_sunday,exit_weekday,exit_saturday,exit_sunday,annual_entry_exit_million,borough,year,total_weekday,total_weekend
723,Swiss Cottage                      , ,11414.0,7398.0,5241.0,10569.0,6840.0,5002.0,6.906412,,2011,21983.0,24481.0
724,Temple                             , ,17689.0,4992.0,2920.0,18528.0,4769.0,2527.0,9.991846,,2011,36217.0,15208.0
725,Theydon Bois                       , ,1218.0,866.0,461.0,1157.0,794.0,431.0,0.739823,,2011,2375.0,2552.0
726,Tooting Bec                        , ,10932.0,7867.0,5007.0,9730.0,6564.0,4866.0,6.560405,,2011,20662.0,24304.0
727,Tooting Broadway                   , ,20538.0,15317.0,9879.0,20360.0,14104.0,9828.0,13.039799,,2011,40898.0,49128.0
728,Tottenham Court Road               , ,37528.0,28025.0,17552.0,37469.0,28285.0,17841.0,23.990548,,2011,74997.0,91703.0
729,Tottenham Hale                     , ,14047.0,9738.0,6240.0,14254.0,9166.0,5888.0,8.858713,,2011,28301.0,31032.0
730,Totteridge & Whetstone             , ,3372.0,1970.0,1139.0,3162.0,1742.0,1089.0,1.977578,,2011,6534.0,5940.0
731,Tower Hill                         , ,32338.0,26387.0,19603.0,33145.0,26135.0,19076.0,21.580404,,2011,65483.0,91201.0
733,Tufnell Park                       , ,5910.0,4642.0,3203.0,5051.0,3498.0,2706.0,3.545044,,2011,10961.0,14049.0
734,Turnham Green                      , ,9275.0,6373.0,3979.0,9372.0,6082.0,3971.0,5.834401,,2011,18647.0,20405.0
735,Turnpike Lane                      , ,14983.0,12274.0,8572.0,14925.0,11243.0,8564.0,9.800632,,2011,29908.0,40653.0
736,Upminster                          ,A,7316.0,4622.0,2006.0,7953.0,4177.0,1985.0,4.556074,,2011,15269.0,12790.0
737,Upminster Bridge                   , ,1805.0,603.0,256.0,1758.0,501.0,247.0,0.988524,,2011,3563.0,1607.0
738,Upney                              , ,3682.0,2012.0,1245.0,3312.0,1833.0,1107.0,2.10819,,2011,6994.0,6197.0
739,Upton Park                         , ,17232.0,13875.0,8902.0,16542.0,13877.0,8499.0,11.014585,,2011,33774.0,45153.0
740,Uxbridge                           , ,11378.0,6841.0,3769.0,11390.0,6432.0,4036.0,6.910995,,2011,22768.0,21078.0
777,Vauxhall                           , ,34633.0,23396.0,16638.0,31228.0,20598.0,15924.0,20.871679,,2011,65861.0,76556.0
741,Victoria                           , ,124079.0,96667.0,71688.0,127195.0,99471.0,71940.0,82.24555,,2011,251274.0,339766.0
742,Walthamstow Central                , ,22851.0,16370.0,10935.0,21976.0,15689.0,11240.0,14.316624,,2011,44827.0,54234.0
743,Wanstead                           , ,4070.0,3041.0,1883.0,4013.0,2819.0,1869.0,2.571087,,2011,8083.0,9612.0
745,Warren Street                      , ,27238.0,10356.0,7029.0,27558.0,9831.0,6163.0,15.69144,,2011,54796.0,33379.0
746,Warwick Avenue                     , ,7094.0,5123.0,3430.0,6323.0,4556.0,3462.0,4.304437,,2011,13417.0,16571.0
747,Waterloo                           ,T,134576.0,85230.0,51253.0,138966.0,83684.0,52700.0,84.122881,,2011,273542.0,272867.0
748,Watford                            , ,2696.0,1207.0,744.0,2685.0,1181.0,723.0,1.572122,,2011,5381.0,3855.0
751,Wembley Central                    , ,7067.0,5654.0,4177.0,6774.0,5434.0,4034.0,4.562798,,2011,13841.0,19299.0
752,Wembley Park                       , ,15153.0,10754.0,8747.0,14742.0,10377.0,8196.0,9.661884,,2011,29895.0,38074.0
753,West Acton                         , ,2640.0,1897.0,1185.0,2483.0,1660.0,1129.0,1.617609,,2011,5123.0,5871.0
755,West Brompton                      , ,6478.0,5079.0,3226.0,6836.0,4728.0,2996.0,4.245504,,2011,13314.0,16029.0
756,West Finchley                      , ,2421.0,1317.0,770.0,2163.0,1085.0,757.0,1.374749,,2011,4584.0,3929.0
757,West Ham                           , ,5281.0,4778.0,3154.0,4864.0,4494.0,3114.0,3.418641,,2011,10145.0,15540.0
758,West Hampstead                     , ,14057.0,10187.0,6366.0,11903.0,8166.0,5712.0,8.234838,,2011,25960.0,30431.0
759,West Harrow                        , ,1790.0,987.0,554.0,1773.0,1058.0,586.0,1.075039,,2011,3563.0,3185.0
760,West Kensington                    , ,8121.0,5660.0,3799.0,6536.0,4303.0,3160.0,4.636878,,2011,14657.0,16922.0
762,West Ruislip                       , ,2613.0,2233.0,1305.0,2428.0,1944.0,1207.0,1.640785,,2011,5041.0,6689.0
754,Westbourne Park                    , ,5637.0,2443.0,1697.0,4660.0,2091.0,1566.0,3.033426,,2011,10297.0,7797.0
761,Westminster                        , ,30455.0,28860.0,21300.0,30719.0,27225.0,19091.0,20.776511,,2011,61174.0,96476.0
764,White City                         , ,12917.0,7414.0,4577.0,12614.0,6909.0,4476.0,7.738266,,2011,25531.0,23376.0
763,Whitechapel                        , ,20752.0,11160.0,8006.0,20952.0,10918.0,7646.0,12.622636,,2011,41704.0,37730.0
765,Willesden Green                    , ,12661.0,9314.0,6289.0,11744.0,8043.0,6158.0,7.811402,,2011,24405.0,29804.0
766,Willesden Junction                 ,A,6318.0,4333.0,2356.0,6340.0,3980.0,2462.0,3.919012,,2011,12658.0,13131.0
767,Wimbledon                          ,A,19659.0,12997.0,8862.0,17574.0,11766.0,8785.0,11.748798,,2011,37233.0,42410.0
768,Wimbledon Park                     , ,3358.0,2296.0,1295.0,3079.0,1904.0,1247.0,1.996939,,2011,6437.0,6742.0
770,Wood Green                         , ,17799.0,14524.0,10077.0,16736.0,13337.0,9611.0,11.347719,,2011,34535.0,47549.0
599,Wood Lane                          , ,5246.0,3288.0,2194.0,5766.0,4230.0,2228.0,3.43787,,2011,11012.0,11940.0
769,Woodford                           , ,8718.0,5977.0,3422.0,6893.0,4869.0,3037.0,4.894656,,2011,15611.0,17305.0
771,Woodside Park                      , ,4466.0,2517.0,1616.0,4304.0,2583.0,1802.0,2.685672,,2011,8770.0,8518.0
500,Acton Town                         , ,8905.0,6408.0,4360.0,8619.0,5960.0,4254.0,5.584934,,2012,17524.0,20982.0
502,Aldgate                            , ,12031.0,2384.0,1946.0,11942.0,3471.0,2760.0,6.647283,,2012,23973.0,10561.0
503,Aldgate East                       , ,16210.0,11047.0,10285.0,15070.0,9593.0,9154.0,10.134021,,2012,31280.0,40079.0
505,Alperton                           , ,4450.0,3193.0,2264.0,4612.0,3189.0,2290.0,2.893236,,2012,9062.0,10936.0
506,Amersham                           , ,3387.0,1675.0,1133.0,3708.0,1703.0,1024.0,2.097954,,2012,7095.0,5535.0
507,Angel                              , ,28693.0,23305.0,13610.0,28832.0,23916.0,12990.0,18.578717,,2012,57525.0,73821.0
508,Archway                            , ,13318.0,9381.0,5879.0,12385.0,7685.0,5458.0,8.059174,,2012,25703.0,28403.0
509,Arnos Grove                        , ,6759.0,5165.0,3124.0,6269.0,4549.0,2886.0,4.155802,,2012,13028.0,15724.0
510,Arsenal                            , ,4857.0,4290.0,2815.0,4159.0,3633.0,2685.0,3.017544,,2012,9016.0,13423.0
511,Baker Street                       , ,45141.0,28647.0,21137.0,43559.0,26954.0,19743.0,27.744272,,2012,88700.0,96481.0
512,Balham                             , ,19022.0,14215.0,8657.0,18398.0,13029.0,8634.0,11.904117,,2012,37420.0,44535.0
513,Bank & Monument                    ,B,88894.0,22224.0,9886.0,86366.0,21541.0,9324.0,47.74995,,2012,175260.0,62975.0
501,Barbican                           , ,17136.0,6241.0,4267.0,17189.0,6432.0,4332.0,9.850562,,2012,34325.0,21272.0
514,Barking                            , ,23627.0,15706.0,11133.0,22558.0,14351.0,10341.0,14.514735,,2012,46185.0,51531.0
515,Barkingside                        , ,1944.0,913.0,568.0,1840.0,902.0,568.0,1.118756,,2012,3784.0,2951.0
516,Barons Court                       , ,11779.0,6683.0,4431.0,10715.0,5196.0,4060.0,6.809659,,2012,22494.0,20370.0
517,Bayswater                          , ,7809.0,8524.0,7222.0,7520.0,8089.0,6333.0,5.541858,,2012,15329.0,30168.0
518,Becontree                          , ,4802.0,2922.0,1709.0,4483.0,2696.0,1620.0,2.837652,,2012,9285.0,8947.0
519,Belsize Park                       , ,10133.0,5473.0,3931.0,8916.0,5023.0,3550.0,5.806568,,2012,19049.0,17977.0
787,Bermondsey                         , ,13039.0,9210.0,6393.0,12012.0,8347.0,6296.0,7.999518,,2012,25051.0,30246.0
520,Bethnal Green                      , ,23880.0,18788.0,13491.0,21915.0,17702.0,13158.0,15.055906,,2012,45795.0,63139.0
521,Blackfriars                        ,,16297.0,6486.0,5053.0,15935.0,5257.0,3707.0,9.282172,,2012,32232.0,20503.0
522,Blackhorse Road                    , ,11956.0,8903.0,5879.0,10879.0,7642.0,5417.0,7.304059,,2012,22835.0,27841.0
524,Bond Street                        , ,59698.0,48080.0,27806.0,58719.0,46439.0,26273.0,38.06515,,2012,118417.0,148598.0
525,Borough                            , ,7686.0,5231.0,3413.0,7663.0,5412.0,3432.0,4.840588,,2012,15349.0,17488.0
526,Boston Manor                       , ,3066.0,2156.0,1555.0,3116.0,1868.0,1468.0,1.951651,,2012,6182.0,7047.0
527,Bounds Green                       , ,9424.0,7066.0,4821.0,8387.0,5940.0,4605.0,5.738629,,2012,17811.0,22432.0
528,Bow Road                           , ,8221.0,6170.0,4277.0,7838.0,5629.0,4264.0,5.180394,,2012,16059.0,20340.0
529,Brent Cross                        , ,3441.0,2311.0,1807.0,3245.0,2131.0,1638.0,2.125797,,2012,6686.0,7887.0
778,Brixton                            , ,39375.0,31587.0,20489.0,36606.0,29938.0,20208.0,24.823616,,2012,75981.0,102222.0
530,Bromley-by-Bow                     , ,4349.0,2843.0,2040.0,3986.0,2646.0,1926.0,2.628177,,2012,8335.0,9455.0
531,Buckhurst Hill                     , ,3230.0,1965.0,973.0,3113.0,1729.0,947.0,1.910147,,2012,6343.0,5614.0
532,Burnt Oak                          , ,6102.0,3763.0,2529.0,5599.0,3408.0,2391.0,3.623525,,2012,11701.0,12091.0
534,Caledonian Road                    , ,8673.0,6117.0,4143.0,7860.0,5165.0,4007.0,5.250363,,2012,16533.0,19432.0
535,Camden Town                        , ,28272.0,37885.0,15779.0,29891.0,43282.0,29625.0,21.614759,,2012,58163.0,126571.0
788,Canada Water                       , ,15956.0,13969.0,10258.0,15928.0,13398.0,10675.0,10.724783,,2012,31884.0,48300.0
852,Canary Wharf                       , ,83213.0,29831.0,20216.0,85122.0,29358.0,20063.0,48.043044,,2012,168335.0,99468.0
884,Canning Town                       , ,13491.0,11624.0,8130.0,12840.0,10428.0,7625.0,8.737992,,2012,26331.0,37807.0
536,Cannon Street                      ,A,8741.0,0.0,0.0,7419.0,0.0,0.0,4.08848,,2012,16160.0,0.0
537,Canons Park                        , ,3391.0,1766.0,1183.0,3222.0,1590.0,1118.0,1.98336,,2012,6613.0,5657.0
539,Chalfont & Latimer                 , ,2220.0,1010.0,702.0,2075.0,952.0,640.0,1.267837,,2012,4295.0,3304.0
540,Chalk Farm                         , ,8662.0,7503.0,6490.0,7247.0,5816.0,4066.0,5.340369,,2012,15909.0,23875.0
541,Chancery Lane                      , ,28353.0,6912.0,3671.0,29957.0,6962.0,3521.0,15.898206,,2012,58310.0,21066.0
718,Charing Cross                      , ,30548.0,28462.0,17357.0,25401.0,21206.0,12928.0,18.524648,,2012,55949.0,79953.0
543,Chesham                            , ,1218.0,638.0,385.0,946.0,565.0,342.0,0.652941,,2012,2164.0,1930.0
544,Chigwell                           , ,940.0,387.0,180.0,743.0,363.0,190.0,0.486629,,2012,1683.0,1120.0
545,Chiswick Park                      , ,3341.0,1881.0,1172.0,3655.0,1793.0,1120.0,2.096264,,2012,6996.0,5966.0
546,Chorleywood                        , ,1755.0,785.0,407.0,1521.0,1401.0,714.0,1.008639,,2012,3276.0,3307.0
547,Clapham Common                     , ,13157.0,11584.0,7624.0,14633.0,12768.0,7923.0,9.214447,,2012,27790.0,39899.0
548,Clapham North                      , ,7715.0,8205.0,5051.0,9571.0,8069.0,5172.0,5.822763,,2012,17286.0,26497.0
549,Clapham South                      , ,12511.0,8833.0,5707.0,12191.0,7942.0,5746.0,7.797633,,2012,24702.0,28228.0
550,Cockfosters                        , ,2710.0,2659.0,1562.0,2663.0,2385.0,1558.0,1.805737,,2012,5373.0,8164.0
551,Colindale                          , ,7275.0,4612.0,2999.0,6509.0,3863.0,2806.0,4.270547,,2012,13784.0,14280.0
552,Colliers Wood                      , ,9214.0,6998.0,4569.0,8465.0,6083.0,4393.0,5.681757,,2012,17679.0,22043.0
553,Covent Garden                      , ,26472.0,32731.0,21356.0,31067.0,44996.0,24297.0,21.292698,,2012,57539.0,123380.0
554,Croxley                            , ,1611.0,557.0,346.0,1536.0,497.0,335.0,0.891178,,2012,3147.0,1735.0
555,Dagenham East                      , ,3894.0,2569.0,1469.0,3496.0,2209.0,1415.0,2.288282,,2012,7390.0,7662.0
556,Dagenham Heathway                  , ,8166.0,4889.0,3127.0,7868.0,4620.0,2996.0,4.912327,,2012,16034.0,15632.0
557,Debden                             , ,3959.0,1720.0,886.0,3657.0,1539.0,841.0,2.198209,,2012,7616.0,4986.0
558,Dollis Hill                        , ,6061.0,3875.0,3038.0,4136.0,2095.0,1899.0,3.181564,,2012,10197.0,10907.0
560,Ealing Broadway                    , ,26762.0,17086.0,12130.0,24508.0,15898.0,11653.0,16.089675,,2012,51270.0,56767.0
561,Ealing Common                      , ,5075.0,3652.0,2394.0,5113.0,3471.0,2482.0,3.235644,,2012,10188.0,11999.0
562,Earl's Court                       , ,30803.0,27979.0,26157.0,29131.0,26881.0,24872.0,21.026733,,2012,59934.0,105889.0
563,East Acton                         , ,5600.0,3728.0,2637.0,5502.0,3218.0,2502.0,3.473199,,2012,11102.0,12085.0
565,East Finchley                      , ,10747.0,6671.0,4175.0,9788.0,5470.0,3926.0,6.304646,,2012,20535.0,20242.0
566,East Ham                           , ,21199.0,15789.0,11034.0,20243.0,13920.0,10703.0,13.312177,,2012,41442.0,51446.0
567,East Putney                        , ,9173.0,5904.0,3670.0,8011.0,4995.0,3403.0,5.331607,,2012,17184.0,17972.0
564,Eastcote                           , ,4428.0,2218.0,1189.0,4104.0,1981.0,1194.0,2.517541,,2012,8532.0,6582.0
568,Edgware                            , ,6633.0,4300.0,3029.0,6400.0,3968.0,3001.0,4.083055,,2012,13033.0,14298.0
774,Edgware Road (Bak)                 , ,7132.0,4691.0,3000.0,7071.0,4753.0,2774.0,4.425113,,2012,14203.0,15218.0
569,Edgware Road (Cir)                 , ,10386.0,6160.0,4027.0,10111.0,6409.0,3984.0,6.311978,,2012,20497.0,20580.0
570,Elephant & Castle                  , ,29079.0,20797.0,14576.0,27145.0,19241.0,13446.0,17.959946,,2012,56224.0,68060.0
571,Elm Park                           , ,4351.0,2085.0,1188.0,4135.0,1900.0,1165.0,2.493005,,2012,8486.0,6338.0
542,Embankment                         , ,29995.0,26505.0,17394.0,29487.0,27402.0,17057.0,19.884719,,2012,59482.0,88358.0
572,Epping                             , ,5391.0,3983.0,2371.0,3976.0,3569.0,2147.0,3.029117,,2012,9367.0,12070.0
574,Euston                             , ,56039.0,44532.0,36468.0,57197.0,46640.0,33655.0,37.526909,,2012,113236.0,161295.0
575,Euston Square                      , ,19540.0,6727.0,5091.0,20324.0,6745.0,4615.0,11.35879,,2012,39864.0,23178.0
576,Fairlop                            , ,1567.0,881.0,485.0,1440.0,849.0,456.0,0.90625,,2012,3007.0,2671.0
577,Farringdon                         , ,39802.0,7929.0,4625.0,35654.0,7602.0,3924.0,20.402371,,2012,75456.0,24080.0
578,Finchley Central                   , ,9080.0,6138.0,3266.0,8787.0,5278.0,3397.0,5.5071,,2012,17867.0,18079.0
579,Finchley Road                      , ,15125.0,10812.0,7316.0,14296.0,9685.0,7216.0,9.366745,,2012,29421.0,35029.0
580,Finsbury Park                      ,A,40602.0,37323.0,21661.0,38804.0,29494.0,20234.0,26.036007,,2012,79406.0,108712.0
581,Fulham Broadway                    , ,15294.0,11201.0,6588.0,14958.0,9909.0,6027.0,9.495761,,2012,30252.0,33725.0
582,Gants Hill                         , ,9339.0,5434.0,3712.0,8873.0,5163.0,3668.0,5.5941,,2012,18212.0,17977.0
583,Gloucester Road                    , ,22020.0,17540.0,13201.0,21210.0,16783.0,11747.0,14.193918,,2012,43230.0,59271.0
584,Golders Green                      , ,12239.0,8716.0,6445.0,11698.0,7638.0,5912.0,7.635532,,2012,23937.0,28711.0
585,Goldhawk Road                      , ,2868.0,1912.0,1094.0,2679.0,1679.0,1118.0,1.720631,,2012,5547.0,5803.0
586,Goodge Street                      , ,14611.0,6923.0,3419.0,14953.0,7142.0,3407.0,8.613806,,2012,29564.0,20891.0
587,Grange Hill                        , ,1009.0,445.0,228.0,850.0,369.0,216.0,0.538851,,2012,1859.0,1258.0
588,Great Portland Street              , ,13222.0,4444.0,3047.0,12825.0,4041.0,2501.0,7.358443,,2012,26047.0,14033.0
590,Green Park                         , ,51766.0,30248.0,19110.0,58893.0,37811.0,22446.0,33.987599,,2012,110659.0,109615.0
589,Greenford                          , ,6597.0,4277.0,2650.0,6506.0,4023.0,2550.0,4.053459,,2012,13103.0,13500.0
591,Gunnersbury                        , ,9028.0,3432.0,2262.0,7032.0,2857.0,2034.0,4.643672,,2012,16060.0,10585.0
592,Hainault                           , ,4905.0,2662.0,1703.0,4577.0,2442.0,1643.0,2.861768,,2012,9482.0,8450.0
593,Hammersmith (Dis)                  , ,46256.0,31968.0,22166.0,44176.0,29993.0,20995.0,28.647767,,2012,90432.0,105122.0
773,Hammersmith (H&C)                  , ,14633.0,10055.0,6733.0,12503.0,9282.0,6261.0,8.637578,,2012,27136.0,32331.0
594,Hampstead                          , ,6570.0,5235.0,3883.0,6729.0,5282.0,4016.0,4.377572,,2012,13299.0,18416.0
595,Hanger Lane                        , ,5731.0,3706.0,2589.0,5383.0,3211.0,2192.0,3.453605,,2012,11114.0,11698.0
596,Harlesden                          , ,4187.0,2224.0,1384.0,3889.0,1990.0,1382.0,2.42555,,2012,8076.0,6980.0
597,Harrow & Wealdstone                , ,7344.0,4790.0,3109.0,6953.0,4361.0,2991.0,4.452893,,2012,14297.0,15251.0
598,Harrow-on-the-Hill                 , ,13922.0,8933.0,6186.0,14514.0,8774.0,6227.0,8.847439,,2012,28436.0,30120.0
779,Hatton Cross                       , ,4777.0,3525.0,2874.0,4346.0,3068.0,2358.0,2.959643,,2012,9123.0,11825.0
780,Heathrow Terminals 123             , ,11338.0,11349.0,11405.0,10127.0,10018.0,9857.0,7.796187,,2012,21465.0,42629.0
781,Heathrow Terminal 4                , ,3350.0,3817.0,4099.0,3075.0,3464.0,3233.0,2.436725,,2012,6425.0,14613.0
783,Heathrow Terminal 5                , ,5451.0,4889.0,5993.0,4630.0,4207.0,4456.0,3.639976,,2012,10081.0,19545.0
601,Hendon Central                     , ,11727.0,6574.0,4310.0,10856.0,5521.0,3883.0,6.825826,,2012,22583.0,20288.0
602,High Barnet                        , ,4916.0,2910.0,1877.0,4510.0,2486.0,1699.0,2.876354,,2012,9426.0,8972.0
605,High Street Kensington             , ,20005.0,14575.0,9501.0,20494.0,15105.0,9302.0,12.898984,,2012,40499.0,48483.0
603,Highbury & Islington               , ,26407.0,18903.0,12331.0,26143.0,19125.0,13056.0,16.770439,,2012,52550.0,63415.0
604,Highgate                           , ,7795.0,5344.0,3201.0,7420.0,4809.0,3272.0,4.759258,,2012,15215.0,16626.0
606,Hillingdon                         , ,2525.0,1645.0,855.0,2287.0,1478.0,888.0,1.482669,,2012,4812.0,4866.0
607,Holborn                            , ,51059.0,27751.0,16064.0,54112.0,29946.0,16109.0,31.506714,,2012,105171.0,89870.0
608,Holland Park                       , ,5471.0,3564.0,2279.0,5192.0,3309.0,2181.0,3.318275,,2012,10663.0,11333.0
609,Holloway Road                      , ,11709.0,7438.0,4704.0,11554.0,6969.0,4587.0,7.182872,,2012,23263.0,23698.0
610,Hornchurch                         , ,3464.0,1486.0,740.0,3478.0,1513.0,779.0,2.001895,,2012,6942.0,4518.0
611,Hounslow Central                   , ,6039.0,4081.0,3135.0,5859.0,3898.0,2919.0,3.782288,,2012,11898.0,14033.0
